price,market_cap,total_volume,date,nombre,EMA12,EMA26,EMA200,MACD,signal_line,rsi,ROI30,ROI90,ROI180,Histogram
1697.0769719636442,204240810436.6186,12905826689.355816,2022-08-25,Ethereum,1707.0198116016388,1755.4665668167397,1821.6944845328392,-48.44675521510089,-32.11800523313597,45.0493623025034,,,,-16.328749981964926
1510.1891114840514,181238520850.37888,23170035981.438354,2022-08-26,Ethereum,1676.7381654297023,1737.2978664217258,1818.594928582105,-60.55970099202341,-38.84686089891635,23.161412415188053,,,,-21.71284009310706
1496.0554659420902,179887478326.98642,15440053448.984152,2022-08-27,Ethereum,1648.9408270469928,1719.42805897879,1815.3855806951399,-70.48723193179717,-46.81425370784112,22.21937263909274,,,,-23.67297822395605
1438.7470503278116,173645963258.54285,10575504871.684057,2022-08-28,Ethereum,1616.6033229363497,1698.6368731527916,1811.6379336268083,-82.03355021644188,-54.116557214900844,18.667190175494255,,,,-27.916993001541037
1555.1774560415913,187437853967.29883,16528644851.715965,2022-08-29,Ethereum,1607.1531895679254,1688.010249663073,1809.0860880786968,-80.85706009514752,-59.4358597149775,40.83876792553203,,,,-21.42120038017002
1525.400116232047,184447549243.54855,19704720195.3797,2022-08-30,Ethereum,1594.575793670098,1675.965054594108,1806.2633420901732,-81.38926092401016,-63.80134847858272,37.79810523339453,,,,-17.587912445427442
1552.5629662281337,186670000430.8127,18596055350.613735,2022-08-31,Ethereum,1588.1122817559497,1666.8241591595915,1803.7389602407998,-78.71187740364189,-67.11270335622943,42.31843380062886,,,,-11.599174047412461
1588.9803510869067,191078487039.94174,15076286516.891344,2022-09-01,Ethereum,1588.2458308837893,1661.0579511542076,1801.602058657179,-72.81212027041829,-69.62307675853776,48.14772236037088,,,,-3.189043511880527
1575.1766307276075,189678877652.6803,15857654357.09863,2022-09-02,Ethereum,1586.2351847059153,1654.6963718633483,1799.3490693245465,-68.46118715743296,-71.5287493562238,46.10971273754483,,,,3.0675621987908386
1555.6740772078124,187266246294.68723,8500114333.500416,2022-09-03,Ethereum,1581.5334758600534,1647.3613870740492,1796.9244425373154,-65.82791121399578,-73.45998891165657,43.133343294726124,,,,7.63207769766079
1578.9493013433012,190082046955.22556,7827505125.483585,2022-09-04,Ethereum,1581.1359105497838,1642.293825168068,1794.7555356597632,-61.15791461828417,-73.5264570923522,47.77549229069776,,,,12.368542474068036
1617.9354554854337,194714097035.8242,11815125728.969868,2022-09-05,Ethereum,1586.7973790014223,1640.4895014878728,1792.9961318769342,-53.692122486450444,-71.66033382064701,54.892176320172375,,,,17.968211334196567
1564.5589540302462,188733785486.0839,20860201644.41259,2022-09-06,Ethereum,1583.3760828520105,1634.8650164910116,1790.7231251321912,-51.48893363900106,-68.2664875342647,45.16857148485659,,,,16.777553895263637
1629.8832311636493,196797197824.30237,18560005397.32841,2022-09-07,Ethereum,1590.5310287461089,1634.4959953556513,1789.1227281772804,-43.964966609542444,-64.16736603586413,56.139893211481024,,,,20.20239942632169
1635.9321760130483,196882691710.49237,16676188643.15121,2022-09-08,Ethereum,1597.5158206333303,1634.602379108051,1787.5984440761438,-37.08655847472073,-59.24484354149864,57.05794076107777,,,,22.158285066777907
1717.0769569840472,206873029263.2678,19418675070.680107,2022-09-09,Ethereum,1615.9098416103639,1640.7116070988657,1786.896737736919,-24.801765488501815,-53.254831106483074,67.56604322240572,,,,28.45306561798126
1779.5190288833046,214315849498.72748,12521808520.701172,2022-09-10,Ethereum,1641.080485806201,1650.9936383421573,1786.8233276985745,-9.913152535956215,-46.26605691376507,73.35523510027801,,,,36.352904377808855
1761.317355880691,211895058510.3476,11692754175.395372,2022-09-11,Ethereum,1659.578465817661,1659.1657655672338,1786.5695369342175,0.4127002504271786,-38.61340275733616,69.20080851509785,,,,39.02610300776334
1710.1642908515214,205793007270.87155,16770566236.30973,2022-09-12,Ethereum,1667.360900438255,1662.9434341068106,1785.8092857294146,4.417466331444302,-30.80836080784282,58.46396755491419,,,,35.22582713928712
1573.2052136951713,189778580452.97882,22286700927.338142,2022-09-13,Ethereum,1652.8754101700883,1656.2961585207634,1783.693822326089,-3.4207483506750123,-24.393120111441803,39.520636514467,,,,20.97237176076679
